name,industry,subindustry,industries/0,industries/1,tags/0,tags/1,highlight_black,highlight_latinx,highlight_women,batch_season,batch_year,first_loc,region,top_acq_pub
Radix Labs,Healthcare,Healthcare -> Diagnostics,Healthcare,Diagnostics,Biotech,IoT,FALSE,FALSE,FALSE,S,18,"Cambridge, MA, USA",United States of America,0
Hepatx,Healthcare,Healthcare -> Therapeutics,Healthcare,Therapeutics,Biotech,,FALSE,FALSE,FALSE,S,18,"Palo Alto, CA, USA",United States of America,0
The Good Food Institute,Consumer,Consumer -> Food and Beverage,Consumer,Food and Beverage,Plant-based Meat,Cultivated Meat,FALSE,FALSE,FALSE,S,18,"Washington, DC, USA",United States of America,0
Rebellyous Foods,Healthcare,Healthcare -> Industrial Bio,Healthcare,Industrial Bio,Climate,Plant-based Meat,FALSE,FALSE,TRUE,S,18,"Seattle, WA, USA",United States of America,0
Spero Foods,Healthcare,Healthcare -> Industrial Bio,Healthcare,Industrial Bio,Food Tech,Climate,FALSE,FALSE,TRUE,S,18,"Oakland, CA, USA",United States of America,0
AskMyClass,Education,Education,Education,,Education,AI-Enhanced Learning,FALSE,FALSE,FALSE,S,18,Remote,United States of America,0
Optic,B2B Software and Services,"B2B Software and Services -> Engineering, Product and Design",B2B Software and Services,"Engineering, Product and Design",Developer Tools,,FALSE,FALSE,FALSE,S,18,Remote,United States of America,0
College Pulse,B2B Software and Services,B2B Software and Services -> Analytics,B2B Software and Services,Analytics,Analytics,Education,FALSE,FALSE,FALSE,S,18,"San Francisco, CA, USA",United States of America,0
Apprentice Health,Healthcare,Healthcare -> Healthcare IT,Healthcare,Healthcare IT,Healthcare,,FALSE,FALSE,FALSE,S,18,"Boston, MA, USA",United States of America,0
JITX,Industrials,Industrials -> Manufacturing and Robotics,Industrials,Manufacturing and Robotics,Automation,Artifical Intelligence,FALSE,FALSE,FALSE,S,18,"Berkeley, CA, USA",United States of America,0
Inscribe,B2B Software and Services,B2B Software and Services -> Infrastructure,B2B Software and Services,Infrastructure,Artifical Intelligence,Fintech,FALSE,FALSE,FALSE,S,18,"San Francisco, CA, USA",United States of America,0
Data Driven Bioscience,Healthcare,Healthcare -> Diagnostics,Healthcare,Diagnostics,Artifical Intelligence,,FALSE,FALSE,FALSE,S,18,"Durham, NC, USA",United States of America,0
Activeloop,B2B Software and Services,B2B Software and Services -> Infrastructure,B2B Software and Services,Infrastructure,Computer Vision,AIOps,FALSE,FALSE,FALSE,S,18,"Mountain View, CA, USA",United States of America,0
OpenWrench,B2B Software and Services,B2B Software and Services -> Operations,B2B Software and Services,Operations,Enterprise,,FALSE,FALSE,FALSE,S,18,"San Francisco, CA, USA",United States of America,0
Federacy,B2B Software and Services,"B2B Software and Services -> Engineering, Product and Design",B2B Software and Services,"Engineering, Product and Design",Security,,FALSE,FALSE,FALSE,S,18,Remote,United States of America,0
Verse Medical,Healthcare,Healthcare -> Consumer Health and Wellness,Healthcare,Consumer Health and Wellness,Consumer Health Services,Medical Devices,FALSE,FALSE,FALSE,S,18,"New York, NY, USA",United States of America,0
Satchel,Financial Technology,Financial Technology -> Payments,Financial Technology,Payments,,,FALSE,FALSE,FALSE,S,18,"San Francisco, CA, USA",United States of America,0
Dinesafe,Healthcare,Healthcare -> Consumer Health and Wellness,Healthcare,Consumer Health and Wellness,Crowdsourcing,,FALSE,FALSE,FALSE,S,18,Remote,United States of America,0
"numericcal, inc.",B2B Software and Services,"B2B Software and Services -> Engineering, Product and Design",B2B Software and Services,"Engineering, Product and Design",Industrial,Artifical Intelligence,FALSE,FALSE,FALSE,S,18,"San Francisco, CA, USA",United States of America,0
C16 Biosciences,Healthcare,Healthcare -> Industrial Bio,Healthcare,Industrial Bio,Sustainability,Climate,FALSE,FALSE,TRUE,S,18,"New York, NY, USA",United States of America,0
Klarity,B2B Software and Services,B2B Software and Services -> Legal,B2B Software and Services,Legal,Artifical Intelligence,Machine Learning,FALSE,FALSE,FALSE,S,18,"San Francisco, CA, USA",United States of America,0
OWNY,Financial Technology,Financial Technology -> Asset Management,Financial Technology,Asset Management,Marketplace,Crypto / Web3,FALSE,FALSE,FALSE,S,18,Remote,United States of America,0
Honeylove,Consumer,Consumer -> Apparel and Cosmetics,Consumer,Apparel and Cosmetics,Smart Clothing,,FALSE,FALSE,FALSE,S,18,"San Francisco, CA, USA",United States of America,0
Allotrope Medical,Healthcare,Healthcare -> Medical Devices,Healthcare,Medical Devices,Hardware,Robotic Surgery,FALSE,FALSE,FALSE,S,18,"Houston, TX, USA",United States of America,0
Grin,Consumer,Consumer -> Transportation Services,Consumer,Transportation Services,Payments,Mobility,FALSE,TRUE,FALSE,S,18,"Mexico City, CDMX, Mexico",Mexico,1
Coral Genomics,Healthcare,Healthcare -> Drug Discovery and Delivery,Healthcare,Drug Discovery and Delivery,Genomics,,FALSE,FALSE,FALSE,S,18,"San Francisco, CA, USA",United States of America,1
HeyDoctor,Healthcare,Healthcare -> Healthcare IT,Healthcare,Healthcare IT,Digital Health,Primary Care,FALSE,FALSE,FALSE,S,18,"San Francisco, CA, USA",United States of America,1
hypcloud,Real Estate and Construction,Real Estate and Construction -> Housing and Real Estate,Real Estate and Construction,Housing and Real Estate,Fintech,Real Estate,FALSE,FALSE,FALSE,S,18,"Berlin, Berlin, Germany",Germany,1
CSPA,B2B Software and Services,B2B Software and Services -> Recruiting and Talent,B2B Software and Services,Recruiting and Talent,Education,Recruiting,FALSE,FALSE,FALSE,S,18,"San Francisco, CA, USA",United States of America,1
Scanwell Health,Healthcare,Healthcare -> Diagnostics,Healthcare,Diagnostics,Health Tech,Diagnostics,FALSE,FALSE,FALSE,S,18,Remote,United States of America,1
OneGraph,B2B Software and Services,"B2B Software and Services -> Engineering, Product and Design",B2B Software and Services,"Engineering, Product and Design",API,GraphQL,FALSE,FALSE,FALSE,S,18,"San Francisco, CA, USA",United States of America,1
Demeanor.co,Consumer,Consumer -> Social,Consumer,Social,Advertising,Media,FALSE,FALSE,FALSE,S,18,"Los Angeles, CA, USA",United States of America,1
Lowkey,Consumer,Consumer -> Gaming,Consumer,Gaming,Gaming,Social,FALSE,FALSE,FALSE,S,18,"San Francisco, CA, USA",United States of America,1
Phiar,Industrials,Industrials -> Automotive,Industrials,Automotive,Augmented Reality,Machine Learning,FALSE,FALSE,FALSE,S,18,"Redwood City, CA, USA",United States of America,1
Perception Biosystems,Healthcare,Healthcare -> Therapeutics,Healthcare,Therapeutics,Gene Therapy,Biotech,FALSE,FALSE,FALSE,S,18,"Palo Alto, CA, USA",United States of America,0
dNovo,Healthcare,Healthcare -> Therapeutics,Healthcare,Therapeutics,Anti-Aging,,FALSE,TRUE,FALSE,S,18,"San Jose, CA, USA",United States of America,0
Goodly,B2B Software and Services,B2B Software and Services -> Human Resources,B2B Software and Services,Human Resources,Fintech,Education,FALSE,FALSE,FALSE,S,18,"San Francisco, CA, USA",United States of America,0
FameGame,Consumer,Consumer -> Social,Consumer,Social,Entertainment,Live,FALSE,FALSE,FALSE,S,18,,Unspecified,0
BHRD,B2B Software and Services,B2B Software and Services -> Finance and Accounting,B2B Software and Services,Finance and Accounting,Investing,,FALSE,FALSE,FALSE,S,18,"Toronto, ON, Canada",Canada,0
The Buttermilk Company,Consumer,Consumer -> Food and Beverage,Consumer,Food and Beverage,Food & Beverage,Consumer,FALSE,FALSE,TRUE,S,18,"Seattle, WA, USA",United States of America,0
LabelFlow,B2B Software and Services,"B2B Software and Services -> Engineering, Product and Design",B2B Software and Services,"Engineering, Product and Design",Artifical Intelligence,Data Engineering,FALSE,FALSE,FALSE,S,18,Remote,France,0
Grabb-It,B2B Software and Services,B2B Software and Services -> Marketing,B2B Software and Services,Marketing,Advertising,Location-based,FALSE,FALSE,FALSE,S,18,"Milpitas, CA, USA",United States of America,0
Medinas Health,Healthcare,Healthcare -> Healthcare Services,Healthcare,Healthcare Services,Medical Devices,Supply Chain,FALSE,FALSE,TRUE,S,18,Remote,United States of America,0
INKHUNTER,Consumer,Consumer -> Virtual and Augmented Reality,Consumer,Virtual and Augmented Reality,Augmented Reality,Marketplace,FALSE,FALSE,FALSE,S,18,"San Francisco, CA, USA",United States of America,0
Mylk Guys,Consumer,Consumer -> Food and Beverage,Consumer,Food and Beverage,E-Commerce,Food & Beverage,FALSE,FALSE,FALSE,S,18,"San Francisco, CA, USA",United States of America,0
ShopWith,B2B Software and Services,B2B Software and Services -> Marketing,B2B Software and Services,Marketing,E-Commerce,,FALSE,FALSE,FALSE,S,18,"San Francisco, CA, USA",United States of America,0
Inokyo,B2B Software and Services,B2B Software and Services -> Retail,B2B Software and Services,Retail,Retail Tech,Cashierless Checkout,FALSE,FALSE,FALSE,S,18,"San Francisco, CA, USA",United States of America,0
Contrast,B2B Software and Services,"B2B Software and Services -> Engineering, Product and Design",B2B Software and Services,"Engineering, Product and Design",Developer Tools,,FALSE,FALSE,FALSE,S,18,"New York, NY, USA",United States of America,0
Xkit,B2B Software and Services,"B2B Software and Services -> Engineering, Product and Design",B2B Software and Services,"Engineering, Product and Design",API,Developer Tools,FALSE,FALSE,FALSE,S,18,Remote,United States of America,0
FREY,Consumer,Consumer -> Apparel and Cosmetics,Consumer,Apparel and Cosmetics,Consumer Products,Sustainability,FALSE,FALSE,FALSE,S,18,"CA, USA",United States of America,0
Passenger AI,Industrials,Industrials -> Automotive,Industrials,Automotive,Mobility,,FALSE,FALSE,FALSE,S,18,"Toronto, ON, Canada",Canada,0
ExceptionALLY,Education,Education,Education,,,,TRUE,FALSE,TRUE,S,18,"Atlanta, GA, USA",United States of America,0
User Hero,B2B Software and Services,"B2B Software and Services -> Engineering, Product and Design",B2B Software and Services,"Engineering, Product and Design",B2B,SaaS,FALSE,FALSE,TRUE,S,18,Remote,United States of America,0
Penta Medical,Healthcare,Healthcare -> Consumer Health and Wellness,Healthcare,Consumer Health and Wellness,Medical Devices,Hardware,FALSE,FALSE,FALSE,S,18,"Waterloo, ON, Canada",Canada,0
Warpdrive by Synthetic Minds,B2B Software and Services,B2B Software and Services -> Productivity,B2B Software and Services,Productivity,Hard Tech,Robotic Process Automation,FALSE,FALSE,FALSE,S,18,Remote,United States of America,0
OpenSea,Consumer,Consumer -> Content,Consumer,Content,NFT,Crypto / Web3,FALSE,FALSE,FALSE,W,18,"San Francisco, CA, USA",United States of America,1
Groww,Financial Technology,Financial Technology -> Asset Management,Financial Technology,Asset Management,India,Investing,FALSE,FALSE,FALSE,W,18,"Bengaluru, KA, India",India,1
Newfront,Financial Technology,Financial Technology -> Insurance,Financial Technology,Insurance,Insurance,Fintech,FALSE,FALSE,FALSE,W,18,"San Francisco, CA, USA",United States of America,1
Vanta,B2B Software and Services,B2B Software and Services -> Security,B2B Software and Services,Security,Security,Compliance,FALSE,FALSE,TRUE,W,18,"San Francisco, CA, USA",United States of America,1
Jasper.ai,B2B Software and Services,"B2B Software and Services -> Engineering, Product and Design",B2B Software and Services,"Engineering, Product and Design",Artifical Intelligence,Generative AI,FALSE,FALSE,FALSE,W,18,"Austin, TX, USA",United States of America,1
Veriff,B2B Software and Services,"B2B Software and Services -> Engineering, Product and Design",B2B Software and Services,"Engineering, Product and Design",Fintech,SaaS,FALSE,FALSE,FALSE,W,18,"New York, NY, USA",United States of America,1
CoinTracker,Financial Technology,Financial Technology,Financial Technology,,SaaS,Consumer,FALSE,FALSE,FALSE,W,18,Remote,United States of America,1
CaptivateIQ,B2B Software and Services,B2B Software and Services -> Finance and Accounting,B2B Software and Services,Finance and Accounting,SaaS,,FALSE,FALSE,FALSE,W,18,Remote,United States of America,1
Modern Health,Healthcare,Healthcare -> Healthcare Services,Healthcare,Healthcare Services,Mental Health Tech,Health Tech,FALSE,FALSE,TRUE,W,18,Remote,United States of America,1
Quantstamp,B2B Software and Services,B2B Software and Services -> Security,B2B Software and Services,Security,Security,Crypto / Web3,FALSE,FALSE,FALSE,W,18,Remote,United States of America,1
Replit,B2B Software and Services,"B2B Software and Services -> Engineering, Product and Design",B2B Software and Services,"Engineering, Product and Design",Developer Tools,Collaboration,FALSE,FALSE,TRUE,W,18,"San Francisco, CA, USA",United States of America,1
Observe.AI,B2B Software and Services,B2B Software and Services -> Sales,B2B Software and Services,Sales,Artifical Intelligence,SaaS,FALSE,FALSE,FALSE,W,18,"San Francisco, CA, USA",United States of America,1
Substack,B2B Software and Services,B2B Software and Services -> Marketing,B2B Software and Services,Marketing,Marketplace,,FALSE,FALSE,FALSE,W,18,"San Francisco, CA, USA",United States of America,1
Shogun,B2B Software and Services,"B2B Software and Services -> Engineering, Product and Design",B2B Software and Services,"Engineering, Product and Design",E-commerce,SaaS,FALSE,FALSE,FALSE,W,18,Remote,United States of America,1
Promise,Government,Government,Government,,Fintech,GovTech,TRUE,FALSE,TRUE,W,18,Remote,United States of America,1
Let's Do This,Consumer,"Consumer -> Travel, Leisure and Tourism",Consumer,"Travel, Leisure and Tourism",Marketplace,Sports Tech,FALSE,FALSE,FALSE,W,18,"London, England, United Kingdom",United Kingdom,1
Memora Health,Healthcare,Healthcare -> Healthcare IT,Healthcare,Healthcare IT,Health Tech,Artifical Intelligence,FALSE,FALSE,FALSE,W,18,"San Francisco, CA, USA",United States of America,1
Aspire,Financial Technology,Financial Technology -> Payments,Financial Technology,Payments,Fintech,Payments,FALSE,FALSE,FALSE,W,18,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",Vietnam,1
Snackpass,Consumer,Consumer -> Food and Beverage,Consumer,Food and Beverage,E-commerce,Marketplace,FALSE,FALSE,TRUE,W,18,"San Francisco, CA, USA",United States of America,1
Proven,Consumer,Consumer,Consumer,,Consumer,E-commerce,FALSE,FALSE,TRUE,W,18,Remote,United States of America,1
SRTX,Industrials,Industrials -> Manufacturing and Robotics,Industrials,Manufacturing and Robotics,Manufacturing,Smart Clothing,FALSE,FALSE,TRUE,W,18,"Montreal, QC, Canada",Canada,1
Mighty Buildings,Real Estate and Construction,Real Estate and Construction -> Housing and Real Estate,Real Estate and Construction,Housing and Real Estate,Robotics,Construction,FALSE,FALSE,FALSE,W,18,"Oakland, CA, USA",United States of America,1
Delphia,Financial Technology,Financial Technology -> Consumer Finance,Financial Technology,Consumer Finance,Fintech,Machine Learning,FALSE,FALSE,FALSE,W,18,Remote,Canada,1
Treasury Prime,Financial Technology,Financial Technology -> Banking and Exchange,Financial Technology,Banking and Exchange,B2B,API,FALSE,FALSE,FALSE,W,18,Remote,United States of America,1
Torch,B2B Software and Services,B2B Software and Services -> Recruiting and Talent,B2B Software and Services,Recruiting and Talent,B2B,Marketplace,TRUE,FALSE,FALSE,W,18,"San Francisco, CA, USA",United States of America,1
Super,Consumer,Consumer,Consumer,,Marketplace,Consumer,FALSE,FALSE,FALSE,W,18,"Surabaya, East Java, Indonesia",Indonesia,1
Culture Biosciences,Healthcare,Healthcare -> Industrial Bio,Healthcare,Industrial Bio,Biotech,Cellular Agriculture,FALSE,FALSE,FALSE,W,18,"South San Francisco, CA, USA",United States of America,1
Quit Genius,Consumer,Consumer -> Content,Consumer,Content,Healthcare,,FALSE,FALSE,FALSE,W,18,"New York, NY, USA",United States of America,1
Sqreen,B2B Software and Services,B2B Software and Services -> Security,B2B Software and Services,Security,DevSecOps,Security,FALSE,FALSE,FALSE,W,18,"San Francisco, CA, USA",United States of America,1
Nuvocargo,B2B Software and Services,B2B Software and Services -> Supply Chain and Logistics,B2B Software and Services,Supply Chain and Logistics,Supply Chain,Fintech,FALSE,TRUE,FALSE,W,18,"Mexico City, CDMX, Mexico",Mexico,1
Bear Flag Robotics,Industrials,Industrials -> Agriculture,Industrials,Agriculture,Agriculture,Robotics,FALSE,FALSE,TRUE,W,18,"Newark, CA, USA",United States of America,1
SafetyWing,Financial Technology,Financial Technology -> Insurance,Financial Technology,Insurance,Remote Work,Consumer Health Services,FALSE,FALSE,FALSE,W,18,Remote,United States of America,1
